A1 Ion Radius,A2 Ion Radius,A Ion Radius,B ion Radius,X1 Ion Radius,X2 Ion Radius,X3 Ion Radius,X4 Ion Radius,X Ion Radius,t,μ,A1 NumberofProtons,A2 NumberofProtons,B NumberofProtons,X1 NumberofProtons,X2 NumberofProtons,X3 NumberofProtons,X4 NumberofProtons,A1 NumberofNeutrons,A2 NumberofNeutrons,B NumberofNeutrons,X1 NumberofNeutrons,X2 NumberofNeutrons,X3 NumberofNeutrons,X4 NumberofNeutrons,A1 NumberofShells,A2 NumberofShells,B NumberofShells,X1 NumberofShells,X2 NumberofShells,X3 NumberofShells,X4 NumberofShells,A1 SpecificHeat,A2 SpecificHeat,B SpecificHeat,X1 SpecificHeat,X2 SpecificHeat,X3 SpecificHeat,X4 SpecificHeat,A1 Density,A2 Density,B Density,X1 Density,X2 Density,X3 Density,X4 Density,A1 FirstIonization,A2 FirstIonization,B FirstIonization,X1 FirstIonization,X2 FirstIonization,X3 FirstIonization,X4 FirstIonization,A1 AtomicMass,A2 AtomicMass,B AtomicMass,X1 AtomicMass,X2 AtomicMass,X3 AtomicMass,X4 AtomicMass,A1 MeltingPoint,A2 MeltingPoint,B MeltingPoint,X1 MeltingPoint,X2 MeltingPoint,X3 MeltingPoint,X4 MeltingPoint,Ef (eV)
102,102,102,74.5,220,220,133,181,188.5,0.781043802,0.395225464,11,11,27,53,53,9,17,12,12,32,74,74,10,18,3,3,4,5,5,2,3,1.228,1.228,0.421,0.214,0.214,0.824,0.479,0.971,0.971,8.86,4.93,4.93,0.0017,0.00321,5.1391,5.1391,7.881,10.4513,10.4513,17.4228,12.9676,22.99,22.99,58.933,126.904,126.904,18.998,35.453,371.15,371.15,1768.15,386.65,386.65,53.63,172.31,0.305111
102,102,102,67,220,220,133,181,188.5,0.803970724,0.355437666,11,11,24,53,53,9,17,12,12,28,74,74,10,18,3,3,4,5,5,2,3,1.228,1.228,0.449,0.214,0.214,0.824,0.479,0.971,0.971,7.15,4.93,4.93,0.0017,0.00321,5.1391,5.1391,6.7665,10.4513,10.4513,17.4228,12.9676,22.99,22.99,51.996,126.904,126.904,18.998,35.453,371.15,371.15,2130.15,386.65,386.65,53.63,172.31,-0.279611
102,102,102,73,220,220,133,181,188.5,0.785523977,0.387267905,11,11,29,53,53,9,17,12,12,35,74,74,10,18,3,3,4,5,5,2,3,1.228,1.228,0.385,0.214,0.214,0.824,0.479,0.971,0.971,8.96,4.93,4.93,0.0017,0.00321,5.1391,5.1391,7.7264,10.4513,10.4513,17.4228,12.9676,22.99,22.99,63.546,126.904,126.904,18.998,35.453,371.15,371.15,1357.75,386.65,386.65,53.63,172.31,-1.20607
102,102,102,65,220,220,133,181,188.5,0.810313688,0.344827586,11,11,26,53,53,9,17,12,12,30,74,74,10,18,3,3,4,5,5,2,3,1.228,1.228,0.449,0.214,0.214,0.824,0.479,0.971,0.971,7.87,4.93,4.93,0.0017,0.00321,5.1391,5.1391,7.9024,10.4513,10.4513,17.4228,12.9676,22.99,22.99,55.845,126.904,126.904,18.998,35.453,371.15,371.15,1808.15,386.65,386.65,53.63,172.31,0.066019
102,102,102,72,220,220,133,181,188.5,0.788539424,0.381962865,11,11,12,53,53,9,17,12,12,12,74,74,10,18,3,3,3,5,5,2,3,1.228,1.228,1.023,0.214,0.214,0.824,0.479,0.971,0.971,1.74,4.93,4.93,0.0017,0.00321,5.1391,5.1391,7.6462,10.4513,10.4513,17.4228,12.9676,22.99,22.99,24.305,126.904,126.904,18.998,35.453,371.15,371.15,923.15,386.65,386.65,53.63,172.31,-0.90178
102,102,102,61,220,220,133,181,188.5,0.823304689,0.323607427,11,11,25,53,53,9,17,12,12,30,74,74,10,18,3,3,4,5,5,2,3,1.228,1.228,0.479,0.214,0.214,0.824,0.479,0.971,0.971,7.44,4.93,4.93,0.0017,0.00321,5.1391,5.1391,7.434,10.4513,10.4513,17.4228,12.9676,22.99,22.99,54.938,126.904,126.904,18.998,35.453,371.15,371.15,1519.15,386.65,386.65,53.63,172.31,-0.411773397
102,102,102,69,220,220,133,181,188.5,0.797726291,0.366047745,11,11,28,53,53,9,17,12,12,31,74,74,10,18,3,3,4,5,5,2,3,1.228,1.228,0.444,0.214,0.214,0.824,0.479,0.971,0.971,8.91,4.93,4.93,0.0017,0.00321,5.1391,5.1391,7.6398,10.4513,10.4513,17.4228,12.9676,22.99,22.99,58.693,126.904,126.904,18.998,35.453,371.15,371.15,1726.15,386.65,386.65,53.63,172.31,-1.357516422
138,138,138,135,220,220,133,181,188.5,0.713664186,0.716180371,19,19,56,53,53,9,17,20,20,81,74,74,10,18,4,4,6,5,5,2,3,0.757,0.757,0.204,0.214,0.214,0.824,0.479,0.862,0.862,3.59,4.93,4.93,0.0017,0.00321,4.3407,4.3407,5.2117,10.4513,10.4513,17.4228,12.9676,39.098,39.098,137.327,126.904,126.904,18.998,35.453,336.5,336.5,1002.15,386.65,386.65,53.63,172.31,1.846847
138,138,138,74,220,220,133,181,188.5,0.879506149,0.392572944,19,19,30,53,53,9,17,20,20,35,74,74,10,18,4,4,4,5,5,2,3,0.757,0.757,0.388,0.214,0.214,0.824,0.479,0.862,0.862,7.13,4.93,4.93,0.0017,0.00321,4.3407,4.3407,9.3942,10.4513,10.4513,17.4228,12.9676,39.098,39.098,65.38,126.904,126.904,18.998,35.453,336.5,336.5,692.88,386.65,386.65,53.63,172.31,0.410676
138,138,138,99,220,220,133,181,188.5,0.803027353,0.525198939,19,19,20,53,53,9,17,20,20,20,74,74,10,18,4,4,4,5,5,2,3,0.757,0.757,0.647,0.214,0.214,0.824,0.479,0.862,0.862,1.54,4.93,4.93,0.0017,0.00321,4.3407,4.3407,6.1132,10.4513,10.4513,17.4228,12.9676,39.098,39.098,40.078,126.904,126.904,18.998,35.453,336.5,336.5,1112.15,386.65,386.65,53.63,172.31,0.4913
138,138,138,97,220,220,133,181,188.5,0.808652764,0.514588859,19,19,48,53,53,9,17,20,20,64,74,74,10,18,4,4,5,5,5,2,3,0.757,0.757,0.232,0.214,0.214,0.824,0.479,0.862,0.862,8.69,4.93,4.93,0.0017,0.00321,4.3407,4.3407,8.9938,10.4513,10.4513,17.4228,12.9676,39.098,39.098,112.411,126.904,126.904,18.998,35.453,336.5,336.5,594.33,386.65,386.65,53.63,172.31,0.872938
138,138,138,74.5,220,220,133,181,188.5,0.877834084,0.395225464,19,19,27,53,53,9,17,20,20,32,74,74,10,18,4,4,4,5,5,2,3,0.757,0.757,0.421,0.214,0.214,0.824,0.479,0.862,0.862,8.86,4.93,4.93,0.0017,0.00321,4.3407,4.3407,7.881,10.4513,10.4513,17.4228,12.9676,39.098,39.098,58.933,126.904,126.904,18.998,35.453,336.5,336.5,1768.15,386.65,386.65,53.63,172.31,1.648353
138,138,138,67,220,220,133,181,188.5,0.903602208,0.355437666,19,19,24,53,53,9,17,20,20,28,74,74,10,18,4,4,4,5,5,2,3,0.757,0.757,0.449,0.214,0.214,0.824,0.479,0.862,0.862,7.15,4.93,4.93,0.0017,0.00321,4.3407,4.3407,6.7665,10.4513,10.4513,17.4228,12.9676,39.098,39.098,51.996,126.904,126.904,18.998,35.453,336.5,336.5,2130.15,386.65,386.65,53.63,172.31,0.694507
138,138,138,73,220,220,133,181,188.5,0.882869461,0.387267905,19,19,29,53,53,9,17,20,20,35,74,74,10,18,4,4,4,5,5,2,3,0.757,0.757,0.385,0.214,0.214,0.824,0.479,0.862,0.862,8.96,4.93,4.93,0.0017,0.00321,4.3407,4.3407,7.7264,10.4513,10.4513,17.4228,12.9676,39.098,39.098,63.546,126.904,126.904,18.998,35.453,336.5,336.5,1357.75,386.65,386.65,53.63,172.31,0.544606
138,138,138,65,220,220,133,181,188.5,0.910731219,0.344827586,19,19,26,53,53,9,17,20,20,30,74,74,10,18,4,4,4,5,5,2,3,0.757,0.757,0.449,0.214,0.214,0.824,0.479,0.862,0.862,7.87,4.93,4.93,0.0017,0.00321,4.3407,4.3407,7.9024,10.4513,10.4513,17.4228,12.9676,39.098,39.098,55.845,126.904,126.904,18.998,35.453,336.5,336.5,1808.15,386.65,386.65,53.63,172.31,1.386635
138,138,138,72,220,220,133,181,188.5,0.886258595,0.381962865,19,19,12,53,53,9,17,20,20,12,74,74,10,18,4,4,3,5,5,2,3,0.757,0.757,1.023,0.214,0.214,0.824,0.479,0.862,0.862,1.74,4.93,4.93,0.0017,0.00321,4.3407,4.3407,7.6462,10.4513,10.4513,17.4228,12.9676,39.098,39.098,24.305,126.904,126.904,18.998,35.453,336.5,336.5,923.15,386.65,386.65,53.63,172.31,0.136506
138,138,138,61,220,220,133,181,188.5,0.92533212,0.323607427,19,19,25,53,53,9,17,20,20,30,74,74,10,18,4,4,4,5,5,2,3,0.757,0.757,0.479,0.214,0.214,0.824,0.479,0.862,0.862,7.44,4.93,4.93,0.0017,0.00321,4.3407,4.3407,7.434,10.4513,10.4513,17.4228,12.9676,39.098,39.098,54.938,126.904,126.904,18.998,35.453,336.5,336.5,1519.15,386.65,386.65,53.63,172.31,0.510415603
138,138,138,69,220,220,133,181,188.5,0.896583938,0.366047745,19,19,28,53,53,9,17,20,20,31,74,74,10,18,4,4,4,5,5,2,3,0.757,0.757,0.444,0.214,0.214,0.824,0.479,0.862,0.862,8.91,4.93,4.93,0.0017,0.00321,4.3407,4.3407,7.6398,10.4513,10.4513,17.4228,12.9676,39.098,39.098,58.693,126.904,126.904,18.998,35.453,336.5,336.5,1726.15,386.65,386.65,53.63,172.31,1.052094578
138,138,138,135,196,196,181,220,198.25,0.713472334,0.680958386,19,19,56,35,35,17,53,20,20,81,45,45,18,74,4,4,6,4,4,3,5,0.757,0.757,0.204,0.474,0.474,0.479,0.214,0.862,0.862,3.59,3.12,3.12,0.00321,4.93,4.3407,4.3407,5.2117,11.8138,11.8138,12.9676,10.4513,39.098,39.098,137.327,79.904,79.904,35.453,126.904,336.5,336.5,1002.15,266.05,266.05,172.31,386.65,-0.261368
138,138,138,74,196,196,181,220,198.25,0.873332067,0.373266078,19,19,30,35,35,17,53,20,20,35,45,45,18,74,4,4,4,4,4,3,5,0.757,0.757,0.388,0.474,0.474,0.479,0.214,0.862,0.862,7.13,3.12,3.12,0.00321,4.93,4.3407,4.3407,9.3942,11.8138,11.8138,12.9676,10.4513,39.098,39.098,65.38,79.904,79.904,35.453,126.904,336.5,336.5,692.88,266.05,266.05,172.31,386.65,-1.610583
138,138,138,99,196,196,181,220,198.25,0.799881094,0.499369483,19,19,20,35,35,17,53,20,20,20,45,45,18,74,4,4,4,4,4,3,5,0.757,0.757,0.647,0.474,0.474,0.479,0.214,0.862,0.862,1.54,3.12,3.12,0.00321,4.93,4.3407,4.3407,6.1132,11.8138,11.8138,12.9676,10.4513,39.098,39.098,40.078,79.904,79.904,35.453,126.904,336.5,336.5,1112.15,266.05,266.05,172.31,386.65,-0.826055
138,138,138,97,196,196,181,220,198.25,0.805299425,0.489281211,19,19,48,35,35,17,53,20,20,64,45,45,18,74,4,4,5,4,4,3,5,0.757,0.757,0.232,0.474,0.474,0.479,0.214,0.862,0.862,8.69,3.12,3.12,0.00321,4.93,4.3407,4.3407,8.9938,11.8138,11.8138,12.9676,10.4513,39.098,39.098,112.411,79.904,79.904,35.453,126.904,336.5,336.5,594.33,266.05,266.05,172.31,386.65,-1.728175
138,138,138,74.5,196,196,181,220,198.25,0.871731091,0.375788146,19,19,27,35,35,17,53,20,20,32,45,45,18,74,4,4,4,4,4,3,5,0.757,0.757,0.421,0.474,0.474,0.479,0.214,0.862,0.862,8.86,3.12,3.12,0.00321,4.93,4.3407,4.3407,7.881,11.8138,11.8138,12.9676,10.4513,39.098,39.098,58.933,79.904,79.904,35.453,126.904,336.5,336.5,1768.15,266.05,266.05,172.31,386.65,0.359824
138,138,138,67,196,196,181,220,198.25,0.896379473,0.337957125,19,19,24,35,35,17,53,20,20,28,45,45,18,74,4,4,4,4,4,3,5,0.757,0.757,0.449,0.474,0.474,0.479,0.214,0.862,0.862,7.15,3.12,3.12,0.00321,4.93,4.3407,4.3407,6.7665,11.8138,11.8138,12.9676,10.4513,39.098,39.098,51.996,79.904,79.904,35.453,126.904,336.5,336.5,2130.15,266.05,266.05,172.31,386.65,0.048274
138,138,138,73,196,196,181,220,198.25,0.876551724,0.368221942,19,19,29,35,35,17,53,20,20,35,45,45,18,74,4,4,4,4,4,3,5,0.757,0.757,0.385,0.474,0.474,0.479,0.214,0.862,0.862,8.96,3.12,3.12,0.00321,4.93,4.3407,4.3407,7.7264,11.8138,11.8138,12.9676,10.4513,39.098,39.098,63.546,79.904,79.904,35.453,126.904,336.5,336.5,1357.75,266.05,266.05,172.31,386.65,-3.000787
138,138,138,65,196,196,181,220,198.25,0.903189573,0.327868852,19,19,26,35,35,17,53,20,20,30,45,45,18,74,4,4,4,4,4,3,5,0.757,0.757,0.449,0.474,0.474,0.479,0.214,0.862,0.862,7.87,3.12,3.12,0.00321,4.93,4.3407,4.3407,7.9024,11.8138,11.8138,12.9676,10.4513,39.098,39.098,55.845,79.904,79.904,35.453,126.904,336.5,336.5,1808.15,266.05,266.05,172.31,386.65,0.679154
138,138,138,72,196,196,181,220,198.25,0.879795209,0.363177806,19,19,12,35,35,17,53,20,20,12,45,45,18,74,4,4,3,4,4,3,5,0.757,0.757,1.023,0.474,0.474,0.479,0.214,0.862,0.862,1.74,3.12,3.12,0.00321,4.93,4.3407,4.3407,7.6462,11.8138,11.8138,12.9676,10.4513,39.098,39.098,24.305,79.904,79.904,35.453,126.904,336.5,336.5,923.15,266.05,266.05,172.31,386.65,-0.033382
138,138,138,61,196,196,181,220,198.25,0.917124996,0.307692308,19,19,25,35,35,17,53,20,20,30,45,45,18,74,4,4,4,4,4,3,5,0.757,0.757,0.479,0.474,0.474,0.479,0.214,0.862,0.862,7.44,3.12,3.12,0.00321,4.93,4.3407,4.3407,7.434,11.8138,11.8138,12.9676,10.4513,39.098,39.098,54.938,79.904,79.904,35.453,126.904,336.5,336.5,1519.15,266.05,266.05,172.31,386.65,0.557564871
138,138,138,69,196,196,181,220,198.25,0.889671301,0.348045397,19,19,28,35,35,17,53,20,20,31,45,45,18,74,4,4,4,4,4,3,5,0.757,0.757,0.444,0.474,0.474,0.479,0.214,0.862,0.862,8.91,3.12,3.12,0.00321,4.93,4.3407,4.3407,7.6398,11.8138,11.8138,12.9676,10.4513,39.098,39.098,58.693,79.904,79.904,35.453,126.904,336.5,336.5,1726.15,266.05,266.05,172.31,386.65,-0.530738335
